mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,param_max_iter,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.004474480946858724,0.0017160366370045897,0.0012582937876383464,9.693239246531192e-05,0.1,,,500,ovr,l2,liblinear,"{'C': 0.1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.5093632958801498,0.5318352059925093,0.5263157894736842,0.5225047637821144,0.009561716151432394,13
0.0016191800435384114,6.550289824664092e-05,0.001132965087890625,9.048689206266884e-05,0.1,,0.5,500,ovr,l2,liblinear,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.5093632958801498,0.5318352059925093,0.5263157894736842,0.5225047637821144,0.009561716151432394,13
0.00276033083597819,0.00029482719340859616,0.0012333393096923828,0.0001620209352919696,0.1,,0.5,500,ovr,l2,saga,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.5056179775280899,0.5318352059925093,0.5263157894736842,0.5212563243314278,0.01128522360532189,17
0.0033544699350992837,0.00029115547852255093,0.0013202826182047527,0.00021223006589264845,0.1,,,500,ovr,l2,saga,"{'C': 0.1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.5056179775280899,0.5318352059925093,0.5263157894736842,0.5212563243314278,0.01128522360532189,17
0.0017554759979248047,0.0001371315190405555,0.0012275377909342449,0.00010241760888572012,1.0,,0.5,500,ovr,l1,liblinear,"{'C': 1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.5056179775280899,0.5393258426966292,0.518796992481203,0.5212469375686407,0.013869792518364054,19
0.0017445087432861328,0.0001617639165811473,0.0014067490895589192,0.0003200629098240505,1.0,,,500,ovr,l1,liblinear,"{'C': 1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.5056179775280899,0.5393258426966292,0.518796992481203,0.5212469375686407,0.013869792518364054,19
0.0030654271443684897,0.00021913778948664706,0.0019009908040364583,0.0008311974339568544,1.0,,0.5,500,ovr,elasticnet,saga,"{'C': 1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.5056179775280899,0.5318352059925093,0.5225563909774437,0.5200031914993476,0.010854335163736914,21
0.003178675969441732,0.0004660334707215736,0.002650181452433268,0.0012753503774261244,1.0,,,500,ovr,l1,saga,"{'C': 1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.5056179775280899,0.5318352059925093,0.5112781954887218,0.5162437930031071,0.011264357833303018,22
0.005149523417154948,0.001690028931495794,0.0015402634938557942,0.00012558909718788202,1.0,,0.5,500,ovr,l1,saga,"{'C': 1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.5056179775280899,0.5318352059925093,0.5112781954887218,0.5162437930031071,0.011264357833303018,22
0.00688481330871582,0.001936995245715454,0.001285870869954427,5.743210557084493e-05,0.1,balanced,0.5,500,ovr,elasticnet,saga,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.49063670411985016,0.5318352059925093,0.5037593984962406,0.5087437695362,0.017184529964202586,24
0.00290528933207194,0.0007157993987880157,0.004131793975830078,0.0017956270801688606,0.1,,0.5,500,ovr,l1,saga,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.5056179775280899,0.5056179775280899,0.5037593984962406,0.5049984511841402,0.0008761425578611659,25
0.004158814748128255,0.0027128878552199194,0.001325368881225586,0.000299598219612738,0.1,,,500,ovr,l1,saga,"{'C': 0.1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.5056179775280899,0.5056179775280899,0.5037593984962406,0.5049984511841402,0.0008761425578611659,25
0.0049025217692057295,0.0010323395139702877,0.0020391146341959634,0.0008378569451578691,1.0,balanced,,500,ovr,l1,saga,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.48314606741573035,0.5168539325842697,0.5037593984962406,0.5012531328320802,0.013874822983606414,27
0.0052632490793863935,0.0013962277334566681,0.0014254252115885417,0.00022626600075606942,1.0,balanced,0.5,500,ovr,l1,saga,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.48314606741573035,0.5168539325842697,0.5037593984962406,0.5012531328320802,0.013874822983606414,27
0.0023641586303710938,0.0005635089904470606,0.0012672742207845051,0.00012382570352287493,1.0,balanced,0.5,500,ovr,l1,liblinear,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.48314606741573035,0.5168539325842697,0.5037593984962406,0.5012531328320802,0.013874822983606414,27
0.0022417704264322915,0.00021384629980546852,0.0011970202128092449,0.0001500767889830944,1.0,balanced,,500,ovr,l1,liblinear,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.48314606741573035,0.5168539325842697,0.5037593984962406,0.5012531328320802,0.013874822983606414,27
0.0067958831787109375,0.0028062962816105754,0.003908316294352214,0.0017067733745581317,0.1,,,500,ovr,l1,liblinear,"{'C': 0.1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.49063670411985016,0.5056179775280899,0.5037593984962406,0.5000046933813936,0.00666748308872755,31
0.0033991336822509766,0.0019526567311423037,0.0010509490966796875,1.2958219758702462e-05,0.1,,0.5,500,ovr,l1,liblinear,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.49063670411985016,0.5056179775280899,0.5037593984962406,0.5000046933813936,0.00666748308872755,31
0.0027707417805989585,0.0008758897734229649,0.0018210411071777344,0.000950186012196425,0.1,balanced,0.5,500,ovr,l1,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.49063670411985016,0.5056179775280899,0.5037593984962406,0.5000046933813936,0.00666748308872755,31
0.003878037134806315,0.002138291957390178,0.0014010270436604817,0.00033913131889834176,0.1,balanced,,500,ovr,l1,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.49063670411985016,0.5056179775280899,0.5037593984962406,0.5000046933813936,0.00666748308872755,31
0.0024112860361735025,0.00017086838566096485,0.0016048749287923176,0.00047548126458595697,0.1,balanced,0.5,500,ovr,l2,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.4794007490636704,0.5205992509363296,0.5,0.5,0.016819217959185385,35
0.0025011698404947915,0.0005889154581263757,0.0016287962595621746,0.0004918335218781303,0.1,balanced,,500,ovr,l2,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.4794007490636704,0.5205992509363296,0.5,0.5,0.016819217959185385,35
0.003477970759073893,0.0010998586516990875,0.0017078717549641926,0.0006653352666715998,10.0,balanced,,500,ovr,l2,liblinear,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.004189093907674153,0.0013675226421022782,0.0015190442403157551,7.638338264141091e-05,1.0,balanced,0.5,500,ovr,l2,liblinear,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.004070599873860677,0.00040901967109262277,0.0019388198852539062,0.0007548986594535358,10.0,balanced,0.5,500,ovr,elasticnet,saga,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.004629611968994141,0.0010489238325952753,0.0018758773803710938,0.0005703709946979423,10.0,balanced,,500,ovr,l2,saga,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.0023485819498697915,0.00022430330154307078,0.0014410813649495442,0.00045631253740548297,10.0,balanced,0.5,500,ovr,l1,liblinear,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.4794007490636704,0.5205992509363296,0.5,0.5,0.016819217959185385,35
0.0021719137827555337,1.399625140047157e-05,0.00191497802734375,0.0005881443092268756,10.0,balanced,0.5,500,ovr,l2,liblinear,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.002211411794026693,9.793197719682249e-05,0.0014261404673258464,0.00022077116997268285,1.0,balanced,,500,ovr,l2,liblinear,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.00495600700378418,0.00205137155850868,0.001344442367553711,0.00013639001501530406,1.0,balanced,0.5,500,ovr,l2,saga,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.004514932632446289,0.0013194814108521199,0.0017836888631184895,0.00046921536899061274,1.0,balanced,,500,ovr,l2,saga,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.002040704091389974,0.00010598992317430286,0.0025108655293782554,0.0019877845623472085,10.0,balanced,,500,ovr,l1,liblinear,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'liblinear'}",0.4794007490636704,0.5205992509363296,0.5,0.5,0.016819217959185385,35
0.003560940424601237,0.00019739535380991065,0.0025129318237304688,0.0016698159296297812,10.0,balanced,0.5,500,ovr,l2,saga,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.5,0.5,0.019877257588128142,35
0.004683732986450195,0.0007805074421948799,0.0031273365020751953,0.0018947420439539362,0.1,balanced,0.5,500,ovr,l2,saga,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.4756554307116105,0.5205992509363296,0.5,0.49875156054931336,0.018369461884596976,48
0.003632227579752604,0.00022280615562101703,0.0012958844502766926,7.258957210107706e-05,0.1,balanced,,500,ovr,l2,saga,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'saga'}",0.4756554307116105,0.5205992509363296,0.5,0.49875156054931336,0.018369461884596976,48
0.00445556640625,0.0006135794042767652,0.0015355745951334636,0.000444125343010606,10.0,balanced,,500,ovr,l1,saga,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.49624060150375937,0.4987468671679198,0.01995610315203027,50
0.0036434332529703775,0.0003907127136243489,0.0018671353658040364,0.001097506824138527,10.0,balanced,0.5,500,ovr,l1,saga,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.4756554307116105,0.5243445692883895,0.49624060150375937,0.4987468671679198,0.01995610315203027,50
0.006230592727661133,0.002085420540133031,0.0013209184010823567,0.0001398590471814884,1.0,balanced,0.5,500,ovr,elasticnet,saga,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",0.48314606741573035,0.5205992509363296,0.4924812030075188,0.49874217378652624,0.01591822970221273,52
0.00524131457010905,0.0015984600092409003,0.0019466082255045574,0.0006447310476648772,0.1,balanced,,500,ovr,l1,saga,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.49063670411985016,0.4943820224719101,0.5037593984962406,0.4962593750293336,0.005519336698836554,53
0.00433802604675293,0.001064576306387334,0.0013497670491536458,7.634963877081636e-05,0.1,balanced,0.5,500,ovr,l1,saga,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'l1', 'solver': 'saga'}",0.49063670411985016,0.4943820224719101,0.49624060150375937,0.49375310936517325,0.002330602961211997,54
0.0007851123809814453,0.00010497693948348705,0.0,0.0,0.1,,,500,ovr,elasticnet,liblinear,"{'C': 0.1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0008582274119059244,0.0002944948073426685,0.0,0.0,0.1,,,500,ovr,elasticnet,saga,"{'C': 0.1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,55
0.0009047190348307291,0.0002670268454176778,0.0,0.0,0.1,,0.5,500,ovr,elasticnet,liblinear,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0012154579162597656,0.000777661054964435,0.0,0.0,0.1,balanced,,500,ovr,elasticnet,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0013939539591471355,0.0007968674488515135,0.0,0.0,0.1,balanced,,500,ovr,elasticnet,saga,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,55
0.0006600220998128256,3.431479426961801e-05,0.0,0.0,0.1,balanced,0.5,500,ovr,elasticnet,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0007680257161458334,0.00014850107259333726,0.0,0.0,1.0,,,500,ovr,elasticnet,liblinear,"{'C': 1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0008002122243245443,0.00019721125681977615,0.0,0.0,1.0,,,500,ovr,elasticnet,saga,"{'C': 1, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,55
0.0009435017903645834,0.00016802543606343087,0.0,0.0,1.0,,0.5,500,ovr,elasticnet,liblinear,"{'C': 1, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0015781720479329426,0.0012702116461717151,0.0,0.0,1.0,balanced,,500,ovr,elasticnet,liblinear,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0006953875223795573,9.150084155161701e-06,0.0,0.0,1.0,balanced,,500,ovr,elasticnet,saga,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,55
0.0006436506907145182,2.1258358634059253e-05,0.0,0.0,1.0,balanced,0.5,500,ovr,elasticnet,liblinear,"{'C': 1, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0007278124491373698,2.25884740424286e-05,0.0,0.0,10.0,,,500,ovr,elasticnet,liblinear,"{'C': 10, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0009434223175048828,0.000311840746924535,0.0,0.0,10.0,,,500,ovr,elasticnet,saga,"{'C': 10, 'class_weight': None, 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,55
0.0006313323974609375,4.349946812362856e-05,0.0,0.0,10.0,,0.5,500,ovr,elasticnet,liblinear,"{'C': 10, 'class_weight': None, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0007566610972086588,3.246950220862613e-05,0.0,0.0,10.0,balanced,,500,ovr,elasticnet,liblinear,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
0.0006860891977945963,6.940297085633606e-05,0.0,0.0,10.0,balanced,,500,ovr,elasticnet,saga,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': None, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,55
0.0009316603342692057,0.0002618774112023261,0.0,0.0,10.0,balanced,0.5,500,ovr,elasticnet,liblinear,"{'C': 10, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'ovr', 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,55
